,value
91963,4.775
91964,4.76
91965,4.75
91966,4.77
91967,4.77
91968,4.785
91969,4.79
91970,4.79
91971,4.805
91972,4.79
91973,4.8
91974,4.785
91975,4.79
91976,4.8
91977,4.805
91978,4.815
91979,4.825
91980,4.835
91981,4.845
91982,4.84
91983,4.865
91984,4.88
91985,4.88
91986,4.88
91987,4.9
91988,4.915
91989,4.91
91990,4.905
91991,4.905
91992,4.935
91993,4.94
91994,4.94
91995,4.935
91996,4.945
91997,4.93
91998,4.91
91999,4.915
92000,4.93
92001,4.93
92002,4.915
92003,4.905
92004,4.905
92005,4.915
92006,4.895
92007,4.875
92008,4.885
92009,4.885
92010,4.87
92011,4.845
92012,4.85
92013,4.865
92014,4.84
92015,4.85
92016,4.845
92017,4.865
92018,4.855
92019,4.845
92020,4.835
92021,4.845
92022,4.845
92023,4.825
92024,4.83
92025,4.83
92026,4.85
92027,4.835
92028,4.84
92029,4.85
92030,4.86
92031,4.855
92032,4.83
92033,4.835
92034,4.83
92035,4.82
92036,4.81
92037,4.84
92038,4.875
92039,4.87
92040,4.835
92041,4.835
92042,4.845
92043,4.84
92044,4.83
92045,4.83
92046,4.845
92047,4.825
92048,4.8
92049,4.785
92050,4.785
92051,4.795
92052,4.795
92053,4.79
92054,4.81
92055,4.815
92056,4.815
92057,4.81
92058,4.79
92059,4.78
92060,4.765
92061,4.78
92062,4.8
92063,4.825
92064,4.815
92065,4.795
92066,4.785
92067,4.79
92068,4.775
92069,4.775
92070,4.785
92071,4.795
92072,4.8
92073,4.785
92074,4.77
92075,4.775
92076,4.785
92077,4.76
92078,4.76
92079,4.78
92080,4.79
92081,4.78
92082,4.77
92083,4.78
92084,4.785
92085,4.76
92086,4.745
92087,4.765
92088,4.78
92089,4.76
92090,4.76
92091,4.805
92092,4.82
92093,4.805
92094,4.775
92095,4.76
92096,4.785
92097,4.785
92098,4.79
92099,4.79
92100,4.785
92101,4.79
92102,4.79
92103,4.79
92104,4.81
92105,4.82
92106,4.83
92107,4.81
92108,4.825
92109,4.835
92110,4.84
92111,4.88
92112,4.96
92113,5.23
92114,5.71
92115,5.785
92116,5.42
92117,5.195
92118,5.19
92119,5.22
92120,5.245
92121,5.27
92122,5.27
92123,5.26
92124,5.25
92125,5.25
92126,5.23
92127,5.2
92128,5.155
92129,5.1
92130,5.015
92131,4.93
92132,4.865
92133,4.79
92134,4.695
92135,4.56
92136,4.44
92137,4.4
92138,4.44
92139,4.5
92140,4.535
92141,4.555
92142,4.55
92143,4.55
92144,4.56
92145,4.59
92146,4.66
92147,4.715
92148,4.745
92149,4.73
92150,4.72
92151,4.69
92152,4.695
92153,4.69
92154,4.715
92155,4.73
92156,4.73
92157,4.68
92158,4.695
92159,4.705
92160,4.725
92161,4.735
92162,4.75
92163,4.755
92164,4.745
92165,4.755
92166,4.775
92167,4.78
92168,4.78
92169,4.78
92170,4.775
92171,4.77
92172,4.775
92173,4.765
92174,4.775
92175,4.775
92176,4.775
92177,4.77
92178,4.79
92179,4.82
92180,4.83
92181,4.805
92182,4.79
92183,4.815
92184,4.82
92185,4.82
92186,4.83
92187,4.875
92188,4.89
92189,4.885
92190,4.88
92191,4.9
92192,4.925
92193,4.93
92194,4.925
92195,4.935
92196,4.955
92197,4.96
92198,4.955
92199,4.97
92200,4.975
92201,4.995
92202,4.985
92203,4.98
92204,5.0
92205,5.0
92206,4.985
92207,4.98
92208,4.98
92209,4.98
92210,4.96
92211,4.945
92212,4.945
92213,4.955
92214,4.935
92215,4.91
92216,4.93
92217,4.935
92218,4.93
92219,4.905
92220,4.895
92221,4.89
92222,4.9
92223,4.895
92224,4.89
92225,4.895
92226,4.9
92227,4.88
92228,4.88
92229,4.89
92230,4.9
92231,4.885
92232,4.875
92233,4.885
92234,4.895
92235,4.875
92236,4.86
92237,4.88
92238,4.88
92239,4.875
92240,4.865
92241,4.88
92242,4.88
92243,4.87
92244,4.86
92245,4.865
92246,4.88
92247,4.875
92248,4.86
92249,4.855
92250,4.86
92251,4.87
92252,4.85
92253,4.845
92254,4.855
92255,4.85
92256,4.84
92257,4.835
92258,4.845
92259,4.845
92260,4.85
92261,4.835
92262,4.84
92263,4.85
92264,4.835
92265,4.825
92266,4.83
92267,4.84
92268,4.845
92269,4.82
92270,4.81
92271,4.83
92272,4.83
92273,4.825
92274,4.81
92275,4.81
92276,4.82
92277,4.82
92278,4.805
92279,4.81
92280,4.82
92281,4.805
92282,4.805
92283,4.81
92284,4.815
92285,4.81
92286,4.795
92287,4.81
92288,4.81
92289,4.805
92290,4.8
92291,4.805
92292,4.815
92293,4.815
92294,4.8
92295,4.795
92296,4.81
92297,4.815
92298,4.8
92299,4.8
92300,4.805
92301,4.815
92302,4.81
92303,4.805
92304,4.815
92305,4.82
92306,4.82
92307,4.8
92308,4.82
92309,4.825
92310,4.825
92311,4.815
92312,4.82
92313,4.835
92314,4.835
92315,4.82
92316,4.845
92317,4.85
92318,4.86
92319,4.875
92320,4.93
92321,5.04
92322,5.345
92323,5.86
92324,5.97
92325,5.905
92326,5.295
92327,5.28
92328,5.3
92329,5.33
92330,5.34
92331,5.355
92332,5.365
92333,5.37
92334,5.36
92335,5.34
92336,5.345
92337,5.345
92338,5.315
92339,5.29
92340,5.23
92341,5.15
92342,5.07
92343,4.99
92344,4.9
92345,4.775
92346,4.675
92347,4.63
92348,4.64
92349,4.67
92350,4.685
92351,4.695
92352,4.665
92353,4.66
92354,4.68
92355,4.705
92356,4.73
92357,4.745
92358,4.78
92359,4.79
92360,4.765
92361,4.74
92362,4.745
92363,4.73
92364,4.74
92365,4.745
92366,4.765
92367,4.76
92368,4.74
92369,4.72
92370,4.725
92371,4.75
92372,4.735
92373,4.72
92374,4.72
92375,4.725
92376,4.72
92377,4.71
92378,4.7
92379,4.705
92380,4.7
92381,4.7
92382,4.675
92383,4.69
92384,4.685
92385,4.67
92386,4.66
92387,4.655
92388,4.67
92389,4.665
92390,4.665
92391,4.67
92392,4.68
92393,4.69
92394,4.68
92395,4.695
92396,4.72
92397,4.725
92398,4.72
92399,4.735
92400,4.745
92401,4.77
92402,4.785
92403,4.795
92404,4.825
92405,4.85
92406,4.86
92407,4.865
92408,4.9
92409,4.915
92410,4.925
92411,4.935
92412,4.965
92413,4.99
92414,5.0
92415,4.99
92416,5.005
92417,5.015
92418,5.015
92419,5.01
92420,5.015
92421,5.02
92422,5.015
92423,4.995
92424,4.995
92425,5.0
92426,4.995
92427,4.99
92428,4.98
92429,4.985
92430,4.98
92431,4.97
92432,4.96
92433,4.96
92434,4.965
92435,4.955
92436,4.95
92437,4.945
92438,4.955
92439,4.935
92440,4.935
92441,4.935
92442,4.955
92443,4.95
92444,4.935
92445,4.94
92446,4.945
92447,4.945
92448,4.94
92449,4.935
92450,4.93
92451,4.95
92452,4.945
92453,4.93
92454,4.945
92455,4.95
92456,4.945
92457,4.93
92458,4.94
92459,4.945
92460,4.935
92461,4.935
92462,4.935
92463,4.945
92464,4.93
92465,4.925
92466,4.925
92467,4.93
92468,4.93
92469,4.915
92470,4.92
92471,4.925
92472,4.92
92473,4.91
92474,4.915
92475,4.92
92476,4.92
92477,4.91
92478,4.905
92479,4.92
92480,4.92
92481,4.905
92482,4.9
92483,4.905
92484,4.91
92485,4.905
92486,4.89
92487,4.905
92488,4.91
92489,4.905
92490,4.895
92491,4.9
92492,4.91
92493,4.895
92494,4.895
92495,4.9
92496,4.905
92497,4.905
92498,4.895
92499,4.89
92500,4.895
92501,4.905
92502,4.9
92503,4.89
92504,4.895
92505,4.91
92506,4.9
92507,4.885
92508,4.9
92509,4.91
92510,4.895
92511,4.895
92512,4.885
92513,4.9
92514,4.9
92515,4.89
92516,4.9
92517,4.905
92518,4.91
92519,4.895
92520,4.895
92521,4.91
92522,4.905
92523,4.89
92524,4.895
92525,4.9
92526,4.915
92527,4.91
92528,4.905
92529,4.92
92530,4.93
92531,4.925
92532,4.915
92533,4.945
92534,4.96
92535,4.98
92536,5.02
92537,5.135
92538,5.5
92539,5.925
92540,5.84
92541,5.47
92542,5.345
92543,5.335
92544,5.335
92545,5.34
92546,5.365
92547,5.365
92548,5.36
92549,5.345
92550,5.35
92551,5.335
92552,5.34
92553,5.34
92554,5.335
92555,5.295
92556,5.235
92557,5.165
92558,5.08
92559,5.02
92560,4.925
92561,4.815
92562,4.72
92563,4.665
92564,4.67
92565,4.71
92566,4.755
92567,4.78
92568,4.77
92569,4.755
92570,4.75
92571,4.765
92572,4.78
92573,4.8
92574,4.85
92575,4.86
92576,4.855
92577,4.825
92578,4.805
92579,4.815
92580,4.8
92581,4.8
92582,4.805
92583,4.825
92584,4.84
92585,4.845
92586,4.845
92587,4.86
92588,4.88
92589,4.88
92590,4.875
92591,4.875
92592,4.885
92593,4.875
92594,4.885
92595,4.89
92596,4.905
92597,4.885
92598,4.865
92599,4.87
92600,4.875
92601,4.87
92602,4.86
92603,4.835
92604,4.83
92605,4.82
92606,4.8
92607,4.785
92608,4.79
92609,4.8
92610,4.79
92611,4.785
92612,4.785
92613,4.795
92614,4.785
92615,4.78
92616,4.795
92617,4.805
92618,4.81
92619,4.81
92620,4.83
92621,4.845
92622,4.86
92623,4.845
92624,4.87
92625,4.88
92626,4.91
92627,4.91
92628,4.93
92629,4.955
92630,4.965
92631,4.965
92632,4.97
92633,4.98
92634,4.99
92635,4.99
92636,4.98
92637,4.995
92638,4.995
92639,4.995
92640,4.995
92641,5.01
92642,5.025
92643,5.015
92644,4.98
92645,4.97
92646,4.985
92647,4.975
92648,4.965
92649,4.955
92650,4.965
92651,4.965
92652,4.95
92653,4.955
92654,4.965
92655,4.945
92656,4.925
92657,4.905
92658,4.925
92659,4.93
92660,4.915
92661,4.91
92662,4.92
92663,4.93
92664,4.925
92665,4.925
92666,4.91
92667,4.915
92668,4.91
92669,4.9
92670,4.9
92671,4.92
92672,4.9
92673,4.875
92674,4.88
92675,4.89
92676,4.89
92677,4.88
92678,4.865
92679,4.89
92680,4.875
92681,4.885
92682,4.87
92683,4.875
92684,4.88
92685,4.87
92686,4.855
92687,4.865
92688,4.855
92689,4.845
92690,4.835
92691,4.845
92692,4.86
92693,4.85
92694,4.845
92695,4.825
92696,4.845
92697,4.855
92698,4.83
92699,4.825
92700,4.83
92701,4.845
92702,4.85
92703,4.835
92704,4.84
92705,4.825
92706,4.81
92707,4.805
92708,4.83
92709,4.835
92710,4.83
92711,4.82
92712,4.825
92713,4.835
92714,4.82
92715,4.805
92716,4.805
92717,4.825
92718,4.82
92719,4.81
92720,4.815
92721,4.84
92722,4.835
92723,4.82
92724,4.805
92725,4.81
92726,4.81
92727,4.775
92728,4.765
92729,4.795
92730,4.8
92731,4.795
92732,4.775
92733,4.795
92734,4.805
92735,4.805
92736,4.815
92737,4.82
92738,4.825
92739,4.805
92740,4.795
92741,4.795
92742,4.805
92743,4.79
92744,4.805
92745,4.805
92746,4.81
92747,4.815
92748,4.795
92749,4.8
92750,4.81
92751,4.91
92752,5.055
92753,5.485
92754,5.91
92755,5.76
92756,5.38
92757,5.225
92758,5.235
92759,5.23
92760,5.21
92761,5.195
92762,5.23
92763,5.235
92764,5.205
92765,5.165
92766,5.17
92767,5.19
92768,5.155
92769,5.105
92770,5.03
92771,4.965
92772,4.87
92773,4.78
92774,4.695
92775,4.655
92776,4.455
92777,4.395
92778,4.445
92779,4.52
92780,4.55
92781,4.535
92782,4.52
92783,4.53
92784,4.55
92785,4.58
92786,4.62
92787,4.67
92788,4.69
92789,4.66
92790,4.66
92791,4.68
92792,4.715
92793,4.705
92794,4.685
92795,4.68
92796,4.69
92797,4.695
92798,4.685
92799,4.7
92800,4.71
92801,4.75
92802,4.74
92803,4.735
92804,4.745
92805,4.75
92806,4.74
92807,4.735
92808,4.735
92809,4.735
92810,4.73
92811,4.72
92812,4.745
92813,4.755
92814,4.765
92815,4.745
92816,4.755
92817,4.75
92818,4.76
92819,4.775
92820,4.775
92821,4.78
92822,4.785
92823,4.765
92824,4.78
92825,4.785
92826,4.815
92827,4.795
92828,4.76
92829,4.755
92830,4.79
92831,4.805
92832,4.8
92833,4.805
92834,4.815
92835,4.835
92836,4.83
92837,4.855
92838,4.87
92839,4.87
92840,4.86
92841,4.89
92842,4.885
92843,4.89
92844,4.875
92845,4.87
92846,4.9
92847,4.925
92848,4.925
92849,4.885
92850,4.875
92851,4.9
92852,4.89
92853,4.855
92854,4.82
92855,4.815
92856,4.825
92857,4.82
92858,4.835
92859,4.845
92860,4.825
92861,4.8
92862,4.795
92863,4.805
92864,4.825
92865,4.8
92866,4.785
92867,4.795
92868,4.805
92869,4.785
92870,4.78
92871,4.785
92872,4.78
92873,4.765
92874,4.78
92875,4.79
92876,4.795
92877,4.79
92878,4.78
92879,4.795
92880,4.805
92881,4.805
92882,4.795
92883,4.8
92884,4.78
92885,4.76
92886,4.765
92887,4.785
92888,4.79
92889,4.775
92890,4.76
92891,4.77
92892,4.785
92893,4.77
92894,4.76
92895,4.77
92896,4.785
92897,4.775
92898,4.765
92899,4.76
92900,4.755
92901,4.76
92902,4.745
92903,4.75
92904,4.75
92905,4.765
92906,4.745
92907,4.74
92908,4.765
92909,4.76
92910,4.755
92911,4.75
92912,4.76
92913,4.76
92914,4.745
92915,4.735
92916,4.74
92917,4.745
92918,4.745
92919,4.755
92920,4.75
92921,4.755
92922,4.755
92923,4.74
92924,4.745
92925,4.755
92926,4.75
92927,4.74
92928,4.725
92929,4.74
92930,4.735
92931,4.73
92932,4.725
92933,4.74
92934,4.745
92935,4.745
92936,4.735
92937,4.75
92938,4.765
92939,4.725
92940,4.725
92941,4.74
92942,4.755
92943,4.755
92944,4.745
92945,4.745
92946,4.76
92947,4.755
92948,4.76
92949,4.755
92950,4.77
92951,4.785
92952,4.795
92953,4.835
92954,4.93
92955,5.235
92956,5.73
92957,5.825
92958,5.44
92959,5.205
92960,5.2
92961,5.215
92962,5.25
92963,5.265
92964,5.29
92965,5.285
92966,5.26
92967,5.255
92968,5.25
92969,5.24
92970,5.19
92971,5.16
92972,5.085
92973,4.95
92974,4.835
92975,4.815
92976,4.66
92977,4.515
92978,4.425
92979,4.46
92980,4.505
92981,4.51
92982,4.475
92983,4.48
92984,4.48
92985,4.51
92986,4.54
92987,4.585
92988,4.61
92989,4.62
92990,4.61
92991,4.62
92992,4.625
92993,4.615
92994,4.6
92995,4.62
92996,4.64
92997,4.66
92998,4.65
92999,4.66
93000,4.67
93001,4.685
93002,4.675
93003,4.68
93004,4.69
93005,4.685
93006,4.665
93007,4.66
93008,4.67
93009,4.675
93010,4.67
93011,4.66
93012,4.665
93013,4.68
93014,4.66
93015,4.655
93016,4.665
93017,4.675
93018,4.675
93019,4.68
93020,4.69
93021,4.71
93022,4.715
93023,4.71
93024,4.69
93025,4.695
93026,4.72
93027,4.725
93028,4.72
93029,4.74
93030,4.76
93031,4.755
93032,4.745
93033,4.775
93034,4.79
93035,4.805
93036,4.81
93037,4.825
93038,4.85
93039,4.86
93040,4.87
93041,4.89
93042,4.895
93043,4.89
93044,4.905
93045,4.91
93046,4.92
93047,4.915
93048,4.895
93049,4.895
93050,4.89
93051,4.905
93052,4.885
93053,4.875
93054,4.865
93055,4.87
93056,4.865
93057,4.855
93058,4.855
93059,4.86
93060,4.855
93061,4.845
93062,4.85
93063,4.86
93064,4.84
93065,4.835
93066,4.85
93067,4.855
93068,4.85
93069,4.845
93070,4.855
93071,4.865
93072,4.855
93073,4.85
93074,4.85
93075,4.855
93076,4.855
93077,4.85
93078,4.845
93079,4.855
93080,4.85
93081,4.85
93082,4.825
93083,4.845
93084,4.85
93085,4.835
93086,4.83
93087,4.835
93088,4.84
93089,4.83
93090,4.83
93091,4.825
93092,4.835
93093,4.825
93094,4.815
93095,4.825
93096,4.825
93097,4.815
93098,4.815
93099,4.805
93100,4.805
93101,4.825
93102,4.81
93103,4.8
93104,4.815
93105,4.82
93106,4.805
93107,4.8
93108,4.815
93109,4.825
93110,4.805
93111,4.81
93112,4.82
93113,4.825
93114,4.815
93115,4.8
93116,4.815
93117,4.82
93118,4.815
93119,4.81
93120,4.81
93121,4.82
93122,4.815
93123,4.8
93124,4.805
93125,4.81
93126,4.81
93127,4.81
93128,4.8
93129,4.815
93130,4.815
93131,4.805
93132,4.8
93133,4.825
93134,4.83
93135,4.815
93136,4.81
93137,4.815
93138,4.83
93139,4.82
93140,4.815
93141,4.83
93142,4.835
93143,4.835
93144,4.82
93145,4.835
93146,4.855
93147,4.85
93148,4.855
93149,4.875
93150,4.88
93151,4.99
93152,5.175
93153,5.665
93154,5.885
93155,5.56
93156,5.27
93157,5.23
93158,5.265
93159,5.275
93160,5.26
93161,5.25
93162,5.27
93163,5.275
93164,5.245
93165,5.245
93166,5.255
93167,5.235
93168,5.185
93169,5.125
93170,5.05
93171,4.98
93172,4.885
93173,4.775
93174,4.655
93175,4.615
93176,4.59
93177,4.625
93178,4.675
93179,4.695
93180,4.71
93181,4.695
93182,4.695
93183,4.71
93184,4.745
93185,4.79
93186,4.805
93187,4.795
93188,4.78
93189,4.765
93190,4.745
93191,4.75
93192,4.76
93193,4.78
93194,4.78
93195,4.79
93196,4.795
93197,4.795
93198,4.785
93199,4.785
93200,4.795
93201,4.79
93202,4.78
93203,4.78
93204,4.79
93205,4.785
93206,4.79
93207,4.77
93208,4.78
93209,4.785
93210,4.78
93211,4.77
93212,4.785
93213,4.8
93214,4.805
93215,4.8
93216,4.82
93217,4.835
93218,4.82
93219,4.8
93220,4.82
93221,4.83
93222,4.83
93223,4.83
93224,4.825
93225,4.83
93226,4.84
93227,4.82
93228,4.82
93229,4.845
93230,4.85
93231,4.865
93232,4.865
93233,4.885
93234,4.9
93235,4.905
93236,4.91
93237,4.93
93238,4.94
93239,4.95
93240,4.93
93241,4.95
93242,4.96
93243,4.955
93244,4.955
93245,4.95
93246,4.96
93247,4.95
93248,4.94
93249,4.935
93250,4.94
93251,4.93
93252,4.92
93253,4.91
93254,4.915
93255,4.915
93256,4.9
93257,4.885
93258,4.89
93259,4.905
93260,4.885
93261,4.87
93262,4.88
93263,4.875
93264,4.87
93265,4.855
93266,4.87
93267,4.88
93268,4.88
93269,4.875
93270,4.865
93271,4.885
93272,4.87
93273,4.865
93274,4.855
93275,4.85
93276,4.865
93277,4.845
93278,4.825
93279,4.85
93280,4.845
93281,4.825
93282,4.825
93283,4.835
93284,4.84
93285,4.845
93286,4.835
93287,4.83
93288,4.82
93289,4.82
93290,4.8
93291,4.805
93292,4.81
93293,4.805
93294,4.81
93295,4.805
93296,4.82
93297,4.8
93298,4.79
93299,4.785
93300,4.79
93301,4.8
93302,4.805
93303,4.8
93304,4.815
93305,4.81
93306,4.79
93307,4.785
93308,4.78
93309,4.78
93310,4.78
93311,4.765
93312,4.775
93313,4.775
93314,4.775
93315,4.775
93316,4.775
93317,4.79
93318,4.79
93319,4.775
93320,4.775
93321,4.78
93322,4.795
93323,4.775
93324,4.775
93325,4.77
93326,4.78
93327,4.775
93328,4.77
93329,4.785
93330,4.79
93331,4.785
93332,4.77
93333,4.77
93334,4.775
93335,4.775
93336,4.775
93337,4.8
93338,4.805
93339,4.8
93340,4.79
93341,4.78
93342,4.79
93343,4.79
93344,4.785
93345,4.79
93346,4.805
93347,4.81
93348,4.815
93349,4.875
93350,4.9
93351,5.255
93352,5.75
93353,5.885
93354,5.515
93355,5.225
93356,5.19
93357,5.19
93358,5.2
93359,5.205
93360,5.22
93361,5.22
93362,5.21
93363,5.185
93364,5.17
93365,5.17
93366,5.155
93367,5.115
93368,5.06
93369,4.965
93370,4.875
93371,4.8
93372,4.68
93373,4.54
93374,4.47
93375,4.465
93376,4.555
93377,4.575
93378,4.57
93379,4.58
93380,4.575
93381,4.585
93382,4.595
93383,4.655
93384,4.685
93385,4.72
93386,4.695
93387,4.685
93388,4.69
93389,4.69
93390,4.685
93391,4.695
93392,4.725
93393,4.725
93394,4.71
93395,4.71
93396,4.715
93397,4.725
93398,4.725
93399,4.72
93400,4.72
93401,4.725
93402,4.715
93403,4.72
93404,4.75
93405,4.765
93406,4.765
93407,4.765
93408,4.765
93409,4.775
93410,4.765
93411,4.745
93412,4.745
93413,4.77
93414,4.765
93415,4.755
93416,4.755
93417,4.765
93418,4.775
93419,4.755
93420,4.755
93421,4.77
93422,4.765
93423,4.755
93424,4.73
93425,4.72
93426,4.73
93427,4.745
93428,4.755
93429,4.76
93430,4.79
93431,4.81
93432,4.81
93433,4.8
93434,4.81
93435,4.835
93436,4.845
93437,4.87
93438,4.87
93439,4.86
93440,4.86
93441,4.865
93442,4.89
93443,4.895
93444,4.88
93445,4.88
93446,4.89
93447,4.87
93448,4.865
93449,4.855
93450,4.86
93451,4.84
93452,4.815
93453,4.79
93454,4.8
93455,4.805
93456,4.795
93457,4.79
93458,4.795
93459,4.81
93460,4.815
93461,4.805
93462,4.815
93463,4.82
93464,4.805
93465,4.765
93466,4.77
93467,4.76
93468,4.77
93469,4.775
93470,4.78
93471,4.8
93472,4.78
93473,4.76
93474,4.76
93475,4.765
93476,4.78
93477,4.755
93478,4.755
93479,4.765
93480,4.785
93481,4.78
93482,4.78
93483,4.765
93484,4.76
93485,4.755
93486,4.765
93487,4.78
93488,4.785
93489,4.78
93490,4.755
93491,4.78
93492,4.785
93493,4.775
93494,4.745
93495,4.745
93496,4.77
93497,4.76
93498,4.76
93499,4.745
93500,4.755
93501,4.77
93502,4.75
93503,4.745
93504,4.76
93505,4.765
93506,4.75
93507,4.75
93508,4.77
93509,4.765
93510,4.75
93511,4.74
93512,4.755
93513,4.77
93514,4.76
93515,4.755
93516,4.76
93517,4.755
93518,4.755
93519,4.745
93520,4.755
93521,4.76
93522,4.76
93523,4.75
93524,4.74
93525,4.745
93526,4.755
93527,4.755
93528,4.755
93529,4.755
93530,4.76
93531,4.755
93532,4.745
93533,4.755
93534,4.76
93535,4.755
93536,4.75
93537,4.745
93538,4.76
93539,4.77
93540,4.75
93541,4.77
93542,4.77
93543,4.77
93544,4.765
93545,4.76
93546,4.77
93547,4.775
93548,4.76
93549,4.77
93550,4.775
93551,4.78
93552,4.775
93553,4.78
93554,4.79
93555,4.815
93556,4.83
93557,4.865
93558,5.0
93559,5.36
93560,5.755
93561,5.64
93562,5.3
93563,5.2
93564,5.21
93565,5.215
93566,5.245
93567,5.27
93568,5.28
93569,5.29
93570,5.27
93571,5.275
93572,5.255
93573,5.245
93574,5.23
93575,5.225
93576,5.17
93577,5.105
93578,5.01
93579,4.915
93580,4.845
93581,4.74
93582,4.595
93583,4.525
93584,4.515
93585,4.55
93586,4.57
93587,4.58
93588,4.57
93589,4.545
93590,4.535
93591,4.555
93592,4.595
93593,4.615
93594,4.625
93595,4.65
93596,4.675
93597,4.675
93598,4.655
93599,4.65
93600,4.65
93601,4.65
93602,4.645
93603,4.655
93604,4.685
93605,4.7
93606,4.69
93607,4.68
93608,4.71
93609,4.72
93610,4.71
93611,4.715
93612,4.72
93613,4.725
93614,4.73
93615,4.725
93616,4.74
93617,4.745
93618,4.745
93619,4.735
93620,4.725
93621,4.72
93622,4.72
93623,4.71
93624,4.71
93625,4.72
93626,4.72
93627,4.695
93628,4.685
93629,4.67
93630,4.675
93631,4.66
93632,4.655
93633,4.675
93634,4.68
93635,4.675
93636,4.67
93637,4.685
93638,4.705
93639,4.71
93640,4.715
93641,4.745
93642,4.76
93643,4.775
93644,4.785
93645,4.815
93646,4.835
93647,4.865
93648,4.865
93649,4.89
93650,4.905
93651,4.935
93652,4.945
93653,4.95
93654,4.975
93655,4.98
93656,4.98
93657,4.965
93658,4.985
93659,4.985
93660,4.975
93661,4.965
93662,4.96
93663,4.955
93664,4.955
93665,4.945
93666,4.95
93667,4.95
93668,4.955
93669,4.925
93670,4.925
93671,4.935
93672,4.93
93673,4.925
93674,4.91
93675,4.91
93676,4.925
93677,4.915
93678,4.905
93679,4.92
93680,4.925
93681,4.915
93682,4.915
93683,4.915
93684,4.92
93685,4.915
93686,4.91
93687,4.91
93688,4.92
93689,4.91
93690,4.9
93691,4.905
93692,4.92
93693,4.91
93694,4.895
93695,4.89
93696,4.915
93697,4.9
93698,4.89
93699,4.885
93700,4.885
93701,4.9
93702,4.88
93703,4.875
93704,4.895
93705,4.9
93706,4.88
93707,4.875
93708,4.895
93709,4.895
93710,4.885
93711,4.87
93712,4.885
93713,4.88
93714,4.865
93715,4.87
93716,4.88
93717,4.885
93718,4.875
93719,4.865
93720,4.86
93721,4.875
93722,4.87
93723,4.86
93724,4.86
93725,4.86
93726,4.865
93727,4.865
93728,4.86
93729,4.865
93730,4.875
93731,4.855
93732,4.85
93733,4.86
93734,4.87
93735,4.855
93736,4.845
93737,4.865
93738,4.875
93739,4.865
93740,4.855
93741,4.86
93742,4.865
93743,4.86
93744,4.85
93745,4.855
93746,4.875
93747,4.88
93748,4.85
93749,4.86
93750,4.87
93751,4.865
93752,4.865
93753,4.865
93754,4.88
93755,4.875
93756,4.87
93757,4.87
93758,4.89
93759,4.895
93760,4.89
93761,4.885
93762,4.895
93763,4.91
93764,4.92
93765,4.945
93766,5.015
93767,5.23
93768,5.685
93769,5.985
93770,5.76
93771,5.415
93772,5.315
93773,5.32
93774,5.32
93775,5.325
93776,5.335
93777,5.335
93778,5.33
93779,5.33
93780,5.32
93781,5.31
93782,5.295
93783,5.28
93784,5.25
93785,5.18
93786,5.1
93787,5.025
93788,4.945
93789,4.86
93790,4.735
93791,4.63
93792,4.615
93793,4.66
93794,4.7
93795,4.735
93796,4.755
93797,4.75
93798,4.73
93799,4.74
93800,4.745
93801,4.8
93802,4.83
93803,4.845
93804,4.855
93805,4.835
93806,4.815
93807,4.8
93808,4.815
93809,4.82
93810,4.82
93811,4.825
93812,4.845
93813,4.855
93814,4.86
93815,4.86
93816,4.875
93817,4.885
93818,4.89
93819,4.88
93820,4.875
93821,4.87
93822,4.865
93823,4.86
93824,4.855
93825,4.86
93826,4.86
93827,4.84
93828,4.82
93829,4.82
93830,4.805
93831,4.795
93832,4.79
93833,4.795
93834,4.795
93835,4.79
93836,4.765
93837,4.785
93838,4.79
93839,4.79
93840,4.78
93841,4.775
93842,4.785
93843,4.79
93844,4.795
93845,4.805
93846,4.82
93847,4.825
93848,4.83
93849,4.855
93850,4.865
93851,4.875
93852,4.885
93853,4.905
93854,4.925
93855,4.93
93856,4.95
93857,4.955
93858,4.975
93859,4.98
93860,4.985
93861,4.985
93862,4.995
93863,5.0
93864,5.005
93865,4.99
93866,5.005
93867,5.01
93868,5.01
93869,4.99
93870,4.99
93871,4.98
93872,4.975
93873,4.95
93874,4.955
93875,4.96
93876,4.965
93877,4.96
93878,4.94
93879,4.95
93880,4.94
93881,4.925
93882,4.92
93883,4.935
93884,4.94
93885,4.93
93886,4.925
93887,4.93
93888,4.925
93889,4.915
93890,4.905
93891,4.895
