,value
119150,4.91
119151,4.895
119152,4.905
119153,4.9
119154,4.905
119155,4.925
119156,4.91
119157,4.9
119158,4.91
119159,4.92
119160,4.925
119161,4.915
119162,4.91
119163,4.91
119164,4.905
119165,4.915
119166,4.915
119167,4.925
119168,4.905
119169,4.905
119170,4.915
119171,4.915
119172,4.92
119173,4.93
119174,4.935
119175,4.93
119176,4.945
119177,4.965
119178,4.975
119179,4.98
119180,4.98
119181,4.98
119182,4.99
119183,5.005
119184,5.015
119185,5.04
119186,5.05
119187,5.05
119188,5.07
119189,5.085
119190,5.12
119191,5.125
119192,5.115
119193,5.11
119194,5.115
119195,5.15
119196,5.17
119197,5.18
119198,5.17
119199,5.15
119200,5.145
119201,5.125
119202,5.09
119203,5.045
119204,4.995
119205,4.96
119206,4.925
119207,4.905
119208,4.875
119209,4.875
119210,4.855
119211,4.865
119212,4.87
119213,4.885
119214,4.895
119215,4.875
119216,4.865
119217,4.86
119218,4.87
119219,4.885
119220,4.895
119221,4.895
119222,4.885
119223,4.88
119224,4.89
119225,4.89
119226,4.895
119227,4.895
119228,4.885
119229,4.885
119230,4.89
119231,4.9
119232,4.895
119233,4.895
119234,4.89
119235,4.875
119236,4.88
119237,4.89
119238,4.89
119239,4.88
119240,4.875
119241,4.865
119242,4.87
119243,4.88
119244,4.885
119245,4.89
119246,4.91
119247,4.935
119248,5.01
119249,5.105
119250,5.22
119251,5.345
119252,5.445
119253,5.515
119254,5.51
119255,5.495
119256,5.535
119257,5.575
119258,5.615
119259,5.64
119260,5.665
119261,5.675
119262,5.685
119263,5.715
119264,5.71
119265,5.67
119266,5.615
119267,5.49
119268,5.32
119269,5.15
119270,5.035
119271,4.915
119272,4.775
119273,4.63
119274,4.525
119275,4.455
119276,4.43
119277,4.455
119278,4.525
119279,4.575
119280,4.6
119281,4.615
119282,4.625
119283,4.655
119284,4.705
119285,4.74
119286,4.755
119287,4.77
119288,4.76
119289,4.745
119290,4.765
119291,4.77
119292,4.775
119293,4.75
119294,4.755
119295,4.755
119296,4.76
119297,4.755
119298,4.75
119299,4.76
119300,4.745
119301,4.735
119302,4.745
119303,4.75
119304,4.755
119305,4.74
119306,4.755
119307,4.735
119308,4.74
119309,4.745
119310,4.75
119311,4.735
119312,4.735
119313,4.72
119314,4.73
119315,4.75
119316,4.745
119317,4.735
119318,4.72
119319,4.72
119320,4.725
119321,4.74
119322,4.765
119323,4.75
119324,4.735
119325,4.74
119326,4.745
119327,4.745
119328,4.755
119329,4.76
119330,4.74
119331,4.73
119332,4.74
119333,4.735
119334,4.74
119335,4.73
119336,4.745
119337,4.745
119338,4.76
119339,4.775
119340,4.775
119341,4.765
119342,4.76
119343,4.75
119344,4.76
119345,4.765
119346,4.785
119347,4.78
119348,4.775
119349,4.785
119350,4.8
119351,4.81
119352,4.82
119353,4.81
119354,4.805
119355,4.81
119356,4.82
119357,4.835
119358,4.835
119359,4.845
119360,4.835
119361,4.835
119362,4.845
119363,4.855
119364,4.865
119365,4.86
119366,4.855
119367,4.855
119368,4.86
119369,4.875
119370,4.89
119371,4.885
119372,4.89
119373,4.88
119374,4.895
119375,4.905
119376,4.92
119377,4.92
119378,4.92
119379,4.9
119380,4.91
119381,4.91
119382,4.93
119383,4.91
119384,4.885
119385,4.885
119386,4.91
119387,4.93
119388,4.945
119389,4.94
119390,4.9
119391,4.9
119392,4.9
119393,4.91
119394,4.93
119395,4.935
119396,4.905
119397,4.9
119398,4.905
119399,4.92
119400,4.915
119401,4.905
119402,4.9
119403,4.89
119404,4.89
119405,4.91
119406,4.91
119407,4.89
119408,4.875
119409,4.89
119410,4.89
119411,4.905
119412,4.91
119413,4.89
119414,4.89
119415,4.87
119416,4.87
119417,4.885
119418,4.885
119419,4.87
119420,4.86
119421,4.86
119422,4.85
119423,4.86
119424,4.87
119425,4.86
119426,4.84
119427,4.84
119428,4.845
119429,4.85
119430,4.84
119431,4.82
119432,4.815
119433,4.81
119434,4.815
119435,4.825
119436,4.82
119437,4.815
119438,4.805
119439,4.785
119440,4.785
119441,4.785
119442,4.775
119443,4.79
119444,4.8
119445,4.775
119446,4.78
119447,4.785
119448,4.775
119449,4.765
119450,4.765
119451,4.765
119452,4.775
119453,4.78
119454,4.77
119455,4.755
119456,4.755
119457,4.74
119458,4.765
119459,4.76
119460,4.755
119461,4.755
119462,4.76
119463,4.76
119464,4.77
119465,4.785
119466,4.78
119467,4.775
119468,4.77
119469,4.765
119470,4.775
119471,4.795
119472,4.8
119473,4.8
119474,4.785
119475,4.775
119476,4.785
119477,4.795
119478,4.795
119479,4.785
119480,4.795
119481,4.795
119482,4.805
119483,4.805
119484,4.79
119485,4.79
119486,4.785
119487,4.79
119488,4.81
119489,4.82
119490,4.825
119491,4.84
119492,4.82
119493,4.815
119494,4.805
119495,4.825
119496,4.825
119497,4.825
119498,4.815
119499,4.8
119500,4.81
119501,4.825
119502,4.82
119503,4.81
119504,4.805
119505,4.81
119506,4.815
119507,4.825
119508,4.84
119509,4.845
119510,4.835
119511,4.835
119512,4.83
119513,4.84
119514,4.835
119515,4.82
119516,4.815
119517,4.815
119518,4.83
119519,4.835
119520,4.84
119521,4.845
119522,4.84
119523,4.835
119524,4.84
119525,4.835
119526,4.85
119527,4.85
119528,4.84
119529,4.825
119530,4.835
119531,4.835
119532,4.84
119533,4.82
119534,4.805
119535,4.795
119536,4.825
119537,4.845
119538,4.86
119539,4.845
119540,4.825
119541,4.83
119542,4.835
119543,4.845
119544,4.855
119545,4.85
119546,4.835
119547,4.82
119548,4.83
119549,4.84
119550,4.84
119551,4.825
119552,4.815
119553,4.815
119554,4.825
119555,4.835
119556,4.845
119557,4.84
119558,4.82
119559,4.805
119560,4.805
119561,4.815
119562,4.82
119563,4.81
119564,4.825
119565,4.82
119566,4.84
119567,4.84
119568,4.84
119569,4.84
119570,4.82
119571,4.83
119572,4.835
119573,4.83
119574,4.835
119575,4.825
119576,4.815
119577,4.805
119578,4.825
119579,4.835
119580,4.85
119581,4.83
119582,4.83
119583,4.835
119584,4.85
119585,4.875
119586,4.89
119587,4.895
119588,4.88
119589,4.88
119590,4.9
119591,4.91
119592,4.915
119593,4.925
119594,4.94
119595,4.96
119596,4.975
119597,4.995
119598,5.0
119599,5.02
119600,5.01
119601,5.0
119602,5.02
119603,5.055
119604,5.065
119605,5.07
119606,5.08
119607,5.075
119608,5.09
119609,5.08
119610,5.055
119611,5.0
119612,4.955
119613,4.915
119614,4.9
119615,4.875
119616,4.855
119617,4.81
119618,4.78
119619,4.775
119620,4.78
119621,4.805
119622,4.81
119623,4.805
119624,4.81
119625,4.8
119626,4.82
119627,4.815
119628,4.815
119629,4.81
119630,4.8
119631,4.795
119632,4.81
119633,4.815
119634,4.81
119635,4.81
119636,4.8
119637,4.8
119638,4.815
119639,4.825
119640,4.815
119641,4.805
119642,4.815
119643,4.815
119644,4.825
119645,4.83
119646,4.835
119647,4.825
119648,4.82
119649,4.815
119650,4.835
119651,4.84
119652,4.835
119653,4.83
119654,4.835
119655,4.83
119656,4.835
119657,4.85
119658,4.85
119659,4.87
119660,4.87
119661,4.905
119662,4.98
119663,5.07
119664,5.155
119665,5.26
119666,5.375
119667,5.465
119668,5.5
119669,5.465
119670,5.46
119671,5.485
119672,5.535
119673,5.56
119674,5.62
119675,5.655
119676,5.665
119677,5.655
119678,5.68
119679,5.715
119680,5.725
119681,5.695
119682,5.63
119683,5.475
119684,5.295
119685,5.12
119686,4.98
119687,4.855
119688,4.71
119689,4.555
119690,4.445
119691,4.395
119692,4.395
119693,4.45
119694,4.52
119695,4.545
119696,4.55
119697,4.57
119698,4.595
119699,4.635
119700,4.67
119701,4.685
119702,4.7
119703,4.7
119704,4.72
119705,4.72
119706,4.71
119707,4.725
119708,4.72
119709,4.71
119710,4.725
119711,4.74
119712,4.725
119713,4.72
119714,4.705
119715,4.7
119716,4.705
119717,4.71
119718,4.715
119719,4.71
119720,4.705
119721,4.705
119722,4.7
119723,4.705
119724,4.705
119725,4.7
119726,4.695
119727,4.695
119728,4.685
119729,4.7
119730,4.68
119731,4.69
119732,4.69
119733,4.685
119734,4.695
119735,4.7
119736,4.7
119737,4.695
119738,4.69
119739,4.69
119740,4.695
119741,4.705
119742,4.71
119743,4.71
119744,4.685
119745,4.69
119746,4.695
119747,4.7
119748,4.695
119749,4.705
119750,4.7
119751,4.695
119752,4.71
119753,4.72
119754,4.73
119755,4.725
119756,4.72
119757,4.72
119758,4.71
119759,4.725
119760,4.735
119761,4.735
119762,4.73
119763,4.73
119764,4.74
119765,4.76
119766,4.75
119767,4.745
119768,4.745
119769,4.74
119770,4.765
119771,4.77
119772,4.77
119773,4.76
119774,4.77
119775,4.765
119776,4.78
119777,4.805
119778,4.8
119779,4.805
119780,4.795
119781,4.795
119782,4.795
119783,4.835
119784,4.85
119785,4.855
119786,4.845
119787,4.835
119788,4.865
119789,4.875
119790,4.885
119791,4.875
119792,4.88
119793,4.865
119794,4.885
119795,4.89
119796,4.905
119797,4.895
119798,4.9
119799,4.9
119800,4.905
119801,4.93
119802,4.93
119803,4.93
119804,4.92
119805,4.935
119806,4.94
119807,4.945
119808,4.94
119809,4.945
119810,4.94
119811,4.935
119812,4.935
119813,4.94
119814,4.945
119815,4.945
119816,4.935
119817,4.935
119818,4.94
119819,4.955
119820,4.945
119821,4.95
119822,4.94
119823,4.94
119824,4.945
119825,4.95
119826,4.94
119827,4.935
119828,4.925
119829,4.925
119830,4.93
119831,4.935
119832,4.935
119833,4.925
119834,4.92
119835,4.9
119836,4.91
119837,4.915
119838,4.91
119839,4.9
119840,4.9
119841,4.895
119842,4.9
119843,4.905
119844,4.905
119845,4.895
119846,4.875
119847,4.885
119848,4.89
119849,4.885
119850,4.89
119851,4.87
119852,4.865
119853,4.855
119854,4.875
119855,4.855
119856,4.865
119857,4.86
119858,4.85
119859,4.855
119860,4.84
119861,4.85
119862,4.855
119863,4.84
119864,4.835
119865,4.83
119866,4.845
119867,4.845
119868,4.83
119869,4.845
119870,4.845
119871,4.835
119872,4.835
119873,4.85
119874,4.845
119875,4.855
119876,4.86
119877,4.845
119878,4.855
119879,4.865
119880,4.865
119881,4.87
119882,4.855
119883,4.85
119884,4.865
119885,4.865
119886,4.885
119887,4.87
119888,4.88
119889,4.875
119890,4.885
119891,4.9
119892,4.895
119893,4.89
119894,4.88
119895,4.875
119896,4.9
119897,4.89
119898,4.885
119899,4.905
119900,4.9
119901,4.905
119902,4.915
119903,4.92
119904,4.91
119905,4.915
119906,4.91
119907,4.9
119908,4.92
119909,4.925
119910,4.93
119911,4.915
119912,4.905
119913,4.905
119914,4.91
119915,4.92
119916,4.935
119917,4.925
119918,4.915
119919,4.905
119920,4.91
119921,4.93
119922,4.935
119923,4.925
119924,4.92
119925,4.925
119926,4.93
119927,4.935
119928,4.935
119929,4.92
119930,4.915
119931,4.925
119932,4.94
119933,4.935
119934,4.935
119935,4.93
119936,4.92
119937,4.935
119938,4.94
119939,4.945
119940,4.94
119941,4.935
119942,4.935
119943,4.935
119944,4.96
119945,4.96
119946,4.95
119947,4.95
119948,4.94
119949,4.94
119950,4.945
119951,4.965
119952,4.945
119953,4.94
119954,4.935
119955,4.925
119956,4.94
119957,4.95
119958,4.95
119959,4.955
119960,4.945
119961,4.94
119962,4.955
119963,4.96
119964,4.95
119965,4.95
119966,4.94
119967,4.95
119968,4.97
119969,4.97
119970,4.99
119971,4.99
119972,4.99
119973,5.0
119974,5.02
119975,5.025
119976,5.035
119977,5.05
119978,5.03
119979,5.04
119980,5.06
119981,5.08
119982,5.1
119983,5.11
119984,5.115
119985,5.135
119986,5.14
119987,5.155
119988,5.165
119989,5.17
119990,5.18
119991,5.185
119992,5.2
119993,5.22
119994,5.21
119995,5.17
119996,5.135
119997,5.095
119998,5.07
119999,5.03
120000,5.015
120001,4.965
120002,4.93
120003,4.9
120004,4.9
120005,4.915
120006,4.92
120007,4.92
120008,4.92
120009,4.91
120010,4.92
120011,4.915
120012,4.915
120013,4.915
120014,4.91
120015,4.91
120016,4.915
120017,4.925
120018,4.915
120019,4.925
120020,4.915
120021,4.91
120022,4.92
120023,4.93
120024,4.94
120025,4.93
120026,4.915
120027,4.905
120028,4.92
120029,4.92
120030,4.92
120031,4.91
120032,4.91
120033,4.92
120034,4.92
120035,4.935
120036,4.935
120037,4.935
120038,4.92
120039,4.915
120040,4.915
120041,4.92
120042,4.93
120043,4.95
120044,5.005
120045,5.09
120046,5.22
120047,5.39
120048,5.505
120049,5.555
120050,5.515
120051,5.505
120052,5.57
120053,5.635
120054,5.68
120055,5.695
120056,5.71
120057,5.745
120058,5.785
120059,5.82
120060,5.825
120061,5.8
120062,5.73
120063,5.58
120064,5.375
120065,5.2
120066,5.055
120067,4.885
120068,4.7
120069,4.545
120070,4.475
120071,4.475
120072,4.525
120073,4.59
120074,4.625
120075,4.64
120076,4.675
120077,4.72
120078,4.76
120079,4.785
120080,4.795
120081,4.8
120082,4.81
120083,4.82
120084,4.825
120085,4.815
120086,4.8
120087,4.785
120088,4.815
120089,4.81
120090,4.815
120091,4.815
120092,4.795
120093,4.775
120094,4.785
120095,4.795
120096,4.81
120097,4.81
120098,4.79
120099,4.775
120100,4.805
120101,4.805
120102,4.805
120103,4.79
120104,4.78
120105,4.775
120106,4.78
120107,4.79
120108,4.79
120109,4.785
120110,4.78
120111,4.775
120112,4.785
120113,4.795
120114,4.785
120115,4.79
120116,4.78
120117,4.765
120118,4.79
120119,4.805
120120,4.795
120121,4.795
120122,4.785
120123,4.77
120124,4.78
120125,4.795
120126,4.79
120127,4.805
120128,4.795
120129,4.795
120130,4.82
120131,4.825
120132,4.83
120133,4.825
120134,4.81
120135,4.825
120136,4.835
120137,4.86
120138,4.855
120139,4.855
120140,4.845
120141,4.855
120142,4.865
120143,4.885
120144,4.885
120145,4.885
120146,4.885
120147,4.89
120148,4.89
120149,4.91
120150,4.925
120151,4.93
120152,4.92
120153,4.91
120154,4.935
120155,4.94
120156,4.95
120157,4.96
120158,4.955
120159,4.955
120160,4.97
120161,4.995
120162,4.98
120163,4.975
120164,4.98
120165,4.97
120166,4.99
120167,5.01
120168,4.985
120169,4.985
120170,4.98
120171,4.98
120172,4.995
120173,5.01
120174,5.0
120175,4.995
120176,4.98
120177,4.98
120178,4.985
120179,5.0
120180,4.995
120181,4.985
120182,4.97
120183,4.96
120184,4.97
120185,4.98
120186,4.98
120187,4.98
120188,4.97
120189,4.96
120190,4.98
120191,4.975
120192,4.975
120193,4.965
120194,4.955
120195,4.95
120196,4.95
120197,4.965
120198,4.96
120199,4.95
120200,4.94
120201,4.93
120202,4.94
120203,4.945
120204,4.95
120205,4.92
120206,4.915
120207,4.9
120208,4.915
120209,4.91
120210,4.91
120211,4.9
120212,4.915
120213,4.895
120214,4.9
120215,4.895
120216,4.89
120217,4.895
120218,4.87
120219,4.875
120220,4.88
120221,4.885
120222,4.87
120223,4.865
120224,4.865
120225,4.865
120226,4.87
120227,4.875
120228,4.87
120229,4.865
120230,4.87
120231,4.87
120232,4.885
120233,4.885
120234,4.875
120235,4.87
120236,4.86
120237,4.865
120238,4.865
120239,4.885
120240,4.885
120241,4.87
120242,4.875
120243,4.875
120244,4.9
120245,4.905
120246,4.915
120247,4.905
120248,4.91
120249,4.915
120250,4.915
120251,4.93
120252,4.925
120253,4.935
120254,4.92
120255,4.91
120256,4.93
120257,4.945
120258,4.945
120259,4.935
120260,4.93
120261,4.92
120262,4.935
120263,4.94
120264,4.955
120265,4.94
120266,4.94
120267,4.945
120268,4.955
120269,4.96
120270,4.95
120271,4.945
120272,4.95
120273,4.95
120274,4.955
120275,4.96
120276,4.945
120277,4.955
120278,4.945
120279,4.94
120280,4.96
120281,4.96
120282,4.96
120283,4.96
120284,4.955
120285,4.945
120286,4.95
120287,4.975
120288,4.96
120289,4.96
120290,4.95
120291,4.96
120292,4.97
120293,4.975
120294,4.96
120295,4.95
120296,4.965
120297,4.97
120298,4.98
120299,4.995
120300,4.985
120301,4.975
120302,4.97
120303,4.97
120304,4.98
120305,4.975
120306,4.985
120307,4.99
120308,4.96
120309,4.97
120310,4.97
120311,4.99
120312,4.995
120313,4.985
120314,4.975
120315,4.96
120316,4.965
120317,4.98
120318,4.98
120319,4.965
120320,4.975
120321,4.98
120322,4.995
120323,5.005
120324,4.995
120325,4.995
120326,4.98
120327,4.99
120328,4.995
120329,5.01
120330,5.0
120331,4.995
120332,4.995
120333,4.985
120334,5.0
120335,5.01
120336,5.0
120337,4.99
120338,4.99
120339,4.995
120340,5.01
120341,5.01
120342,5.015
120343,5.015
120344,5.005
120345,5.005
120346,5.03
120347,5.05
120348,5.065
120349,5.065
120350,5.065
120351,5.06
120352,5.09
120353,5.115
120354,5.13
120355,5.135
120356,5.155
120357,5.165
120358,5.19
120359,5.21
120360,5.2
120361,5.195
120362,5.195
120363,5.225
120364,5.26
120365,5.275
120366,5.25
120367,5.21
120368,5.165
120369,5.13
120370,5.105
120371,5.075
120372,5.03
120373,4.995
120374,4.965
120375,4.945
120376,4.945
120377,4.965
120378,4.965
120379,4.96
120380,4.95
120381,4.97
120382,4.975
120383,4.98
120384,4.98
120385,4.965
120386,4.955
120387,4.955
120388,4.96
120389,4.985
120390,4.98
120391,4.97
120392,4.965
120393,4.955
120394,4.97
120395,4.985
120396,4.97
120397,4.97
120398,4.965
120399,4.97
120400,4.975
120401,4.985
120402,4.975
120403,4.96
120404,4.965
120405,4.955
120406,4.985
120407,4.99
120408,4.965
120409,4.955
120410,4.94
120411,4.93
120412,4.95
120413,5.02
120414,5.115
120415,5.235
120416,5.37
120417,5.48
120418,5.565
120419,5.55
120420,5.53
120421,5.555
120422,5.605
120423,5.655
120424,5.7
120425,5.74
120426,5.76
120427,5.77
120428,5.795
120429,5.805
120430,5.81
120431,5.775
120432,5.66
120433,5.485
120434,5.305
120435,5.155
120436,5.02
120437,4.87
120438,4.71
120439,4.56
120440,4.5
120441,4.495
120442,4.555
120443,4.63
120444,4.66
120445,4.68
120446,4.69
120447,4.72
120448,4.77
120449,4.81
120450,4.835
120451,4.835
120452,4.835
120453,4.865
120454,4.865
120455,4.855
120456,4.845
120457,4.85
120458,4.835
120459,4.83
120460,4.84
120461,4.855
120462,4.855
120463,4.835
120464,4.815
120465,4.815
120466,4.835
120467,4.845
120468,4.84
120469,4.815
120470,4.82
120471,4.82
120472,4.835
120473,4.84
120474,4.83
120475,4.82
120476,4.825
120477,4.82
120478,4.815
120479,4.83
120480,4.83
120481,4.815
120482,4.805
120483,4.805
120484,4.82
120485,4.83
120486,4.83
120487,4.82
120488,4.82
120489,4.82
120490,4.83
120491,4.85
120492,4.845
120493,4.83
120494,4.81
120495,4.81
120496,4.825
120497,4.835
120498,4.845
120499,4.835
120500,4.835
120501,4.825
120502,4.82
120503,4.835
120504,4.855
120505,4.86
120506,4.855
120507,4.84
120508,4.86
120509,4.875
120510,4.87
120511,4.865
120512,4.855
120513,4.86
120514,4.88
120515,4.89
120516,4.89
120517,4.89
120518,4.89
120519,4.88
120520,4.89
120521,4.905
120522,4.915
120523,4.915
120524,4.915
120525,4.91
120526,4.93
120527,4.95
120528,4.95
120529,4.95
120530,4.95
120531,4.94
120532,4.955
120533,4.97
120534,4.97
120535,4.97
120536,4.97
120537,4.965
120538,4.975
120539,4.99
120540,5.0
120541,4.99
120542,4.99
120543,4.985
120544,4.99
120545,5.005
120546,4.995
120547,5.0
120548,5.0
120549,5.0
120550,5.005
120551,5.01
120552,5.01
120553,4.99
120554,4.98
120555,4.98
120556,5.015
120557,5.03
120558,5.02
120559,4.995
120560,4.995
120561,4.99
120562,5.0
120563,5.0
120564,4.995
120565,4.99
120566,4.98
120567,4.98
120568,4.985
120569,4.985
120570,4.975
120571,4.965
120572,4.965
120573,4.96
120574,4.965
120575,4.97
120576,4.975
120577,4.955
120578,4.965
120579,4.95
120580,4.955
120581,4.95
120582,4.945
120583,4.935
120584,4.92
120585,4.92
120586,4.92
120587,4.925
120588,4.945
120589,4.925
120590,4.905
120591,4.915
120592,4.91
120593,4.92
120594,4.91
120595,4.895
120596,4.88
120597,4.88
120598,4.885
120599,4.885
120600,4.885
120601,4.885
120602,4.875
120603,4.87
120604,4.865
120605,4.885
120606,4.865
120607,4.875
120608,4.855
120609,4.84
120610,4.85
120611,4.87
120612,4.87
120613,4.865
120614,4.85
120615,4.85
120616,4.865
120617,4.875
120618,4.87
120619,4.865
120620,4.865
120621,4.87
120622,4.88
120623,4.895
120624,4.885
120625,4.875
120626,4.885
120627,4.88
120628,4.885
120629,4.89
120630,4.905
120631,4.9
120632,4.9
120633,4.9
120634,4.905
120635,4.93
120636,4.94
120637,4.915
120638,4.92
120639,4.91
120640,4.915
120641,4.945
120642,4.935
120643,4.925
120644,4.91
120645,4.92
120646,4.93
120647,4.93
120648,4.93
120649,4.925
120650,4.935
120651,4.92
120652,4.94
120653,4.955
120654,4.955
120655,4.95
120656,4.935
120657,4.935
120658,4.93
120659,4.955
120660,4.96
120661,4.96
120662,4.955
120663,4.93
120664,4.945
120665,4.96
120666,4.955
120667,4.955
120668,4.95
120669,4.96
120670,4.97
120671,4.975
120672,4.965
120673,4.945
120674,4.935
120675,4.94
120676,4.96
120677,4.96
120678,4.975
120679,4.97
120680,4.955
120681,4.955
120682,4.95
120683,4.965
120684,4.97
120685,4.96
120686,4.95
120687,4.94
120688,4.955
120689,4.975
120690,4.965
120691,4.96
120692,4.945
120693,4.95
120694,4.97
120695,4.98
120696,4.975
120697,4.96
120698,4.95
120699,4.945
120700,4.955
120701,4.96
120702,4.965
120703,4.975
120704,4.95
120705,4.95
120706,4.965
120707,4.98
120708,4.965
120709,4.955
120710,4.965
120711,4.945
120712,4.955
120713,4.97
120714,4.97
120715,4.955
120716,4.945
120717,4.945
120718,4.965
120719,4.98
120720,4.98
120721,4.965
120722,4.965
120723,4.955
120724,4.975
120725,4.995
120726,5.01
120727,5.02
120728,5.005
120729,4.995
120730,5.015
120731,5.03
120732,5.035
120733,5.045
120734,5.045
120735,5.06
120736,5.095
120737,5.12
120738,5.125
120739,5.13
120740,5.14
120741,5.145
120742,5.145
120743,5.16
120744,5.175
120745,5.19
120746,5.195
120747,5.21
120748,5.21
120749,5.2
120750,5.17
120751,5.125
120752,5.1
120753,5.06
120754,5.035
120755,4.995
120756,4.94
120757,4.905
120758,4.885
120759,4.88
120760,4.895
120761,4.92
120762,4.915
120763,4.905
120764,4.9
